unique_word,count,stem,syllables,length,weights
variety,76,7.0,6.0,7.0,0.4837878822188104
fitted,76,3.0,5.0,6.0,0.4837878822188104
clapped,76,4.0,5.0,7.0,0.4837878822188104
shopping,76,4.0,5.0,8.0,0.4837878822188104
coffee,76,5.0,4.0,6.0,0.4837878822188104
banana,76,6.0,6.0,6.0,0.4837878822188104
man’,76,4.0,0.0,4.0,0.4837878822188104
slopes,76,5.0,5.0,6.0,0.4837878822188104
upright,76,7.0,5.0,7.0,0.4837878822188104
anderson,76,8.0,7.0,8.0,0.4837878822188104
macie,76,4.0,0.0,5.0,0.4837878822188104
goose,76,4.0,3.0,5.0,0.4837878822188104
fail,76,4.0,3.0,4.0,0.4837878822188104
explains,76,7.0,8.0,8.0,0.4837878822188104
there’,76,6.0,0.0,6.0,0.4837878822188104
repeat,75,6.0,5.0,6.0,0.5004500450045004
cretaceous,75,6.0,8.0,10.0,0.5004500450045004
rested,75,4.0,6.0,6.0,0.5004500450045004
religious,75,6.0,7.0,9.0,0.5004500450045004
christian,75,9.0,7.0,9.0,0.5004500450045004
upside,75,5.0,5.0,6.0,0.5004500450045004
fang’s,75,5.0,0.0,6.0,0.5004500450045004
reported,75,6.0,8.0,8.0,0.5004500450045004
cheerful,75,5.0,6.0,8.0,0.5004500450045004
frame,75,5.0,4.0,5.0,0.5004500450045004
flag,75,4.0,4.0,4.0,0.5004500450045004
havent,75,6.0,0.0,6.0,0.5004500450045004
punishment,75,6.0,9.0,10.0,0.5004500450045004
tops,75,3.0,4.0,4.0,0.5004500450045004
pouch,75,5.0,3.0,5.0,0.5004500450045004
55,75,2.0,0.0,2.0,0.5004500450045004
trunks,75,5.0,6.0,6.0,0.5004500450045004
reveal,75,6.0,5.0,6.0,0.5004500450045004
jamal,75,5.0,5.0,5.0,0.5004500450045004
quigley,75,7.0,6.0,7.0,0.5004500450045004
balloons,75,7.0,6.0,8.0,0.5004500450045004
jungles,75,5.0,7.0,7.0,0.5004500450045004
eruption,75,5.0,7.0,8.0,0.5004500450045004
suggests,75,7.0,8.0,8.0,0.5004500450045004
akela,75,5.0,0.0,5.0,0.5004500450045004
inner,75,5.0,3.0,5.0,0.5004500450045004
greeted,75,5.0,6.0,7.0,0.5004500450045004
wailed,75,4.0,4.0,6.0,0.5004500450045004
lavinia,75,7.0,7.0,7.0,0.5004500450045004
sobbed,75,3.0,4.0,6.0,0.5004500450045004
fake,75,4.0,3.0,4.0,0.5004500450045004
admitted,75,5.0,7.0,8.0,0.5004500450045004
noon,75,4.0,3.0,4.0,0.5004500450045004
decides,75,5.0,6.0,7.0,0.5004500450045004
savage,75,5.0,5.0,6.0,0.5004500450045004
sofa,75,4.0,4.0,4.0,0.5004500450045004
involved,75,6.0,7.0,8.0,0.5004500450045004
san,75,3.0,3.0,3.0,0.5004500450045004
enjoying,75,5.0,6.0,8.0,0.5004500450045004
flowing,75,4.0,5.0,7.0,0.5004500450045004
51,75,2.0,0.0,2.0,0.5004500450045004
polite,75,5.0,5.0,6.0,0.5004500450045004
gain,74,4.0,3.0,4.0,0.5171122077901904
dense,74,4.0,4.0,5.0,0.5171122077901904
obey,74,4.0,3.0,4.0,0.5171122077901904
rubber,74,6.0,4.0,6.0,0.5171122077901904
astronomers,74,8.0,10.0,11.0,0.5171122077901904
caregivers,74,7.0,8.0,10.0,0.5171122077901904
abandoned,74,7.0,8.0,9.0,0.5171122077901904
condition,74,6.0,8.0,9.0,0.5171122077901904
‘are,74,4.0,0.0,4.0,0.5171122077901904
strawberries,74,10.0,9.0,12.0,0.5171122077901904
pinkley,74,7.0,6.0,7.0,0.5171122077901904
collar,74,6.0,4.0,6.0,0.5171122077901904
responsible,74,7.0,11.0,11.0,0.5171122077901904
cards,74,4.0,5.0,5.0,0.5171122077901904
raising,74,4.0,5.0,7.0,0.5171122077901904
impressive,74,7.0,8.0,10.0,0.5171122077901904
stays,74,4.0,4.0,5.0,0.5171122077901904
horror,74,6.0,4.0,6.0,0.5171122077901904
steadily,74,8.0,7.0,8.0,0.5171122077901904
regularly,74,9.0,9.0,9.0,0.5171122077901904
pe,74,2.0,0.0,2.0,0.5171122077901904
physical,74,6.0,7.0,8.0,0.5171122077901904
disappear,74,9.0,7.0,9.0,0.5171122077901904
inventor,74,8.0,7.0,8.0,0.5171122077901904
plains,74,5.0,5.0,6.0,0.5171122077901904
celebrate,74,6.0,8.0,9.0,0.5171122077901904
murmured,74,6.0,5.0,8.0,0.5171122077901904
expensive,74,6.0,9.0,9.0,0.5171122077901904
mood,74,4.0,3.0,4.0,0.5171122077901904
lizzy,74,5.0,4.0,5.0,0.5171122077901904
wencheng,74,8.0,0.0,8.0,0.5171122077901904
visiting,74,5.0,7.0,8.0,0.5171122077901904
smudge,74,5.0,4.0,6.0,0.5171122077901904
recognised,74,8.0,0.0,10.0,0.5171122077901904
motion,74,6.0,5.0,6.0,0.5171122077901904
squeeze,74,6.0,5.0,7.0,0.5171122077901904
shouldn’t,74,9.0,0.0,9.0,0.5171122077901904
‘of,74,3.0,0.0,3.0,0.5171122077901904
slaves,74,5.0,5.0,6.0,0.5171122077901904
uk,73,2.0,0.0,2.0,0.5337374119923306
accidentally,73,8.0,11.0,12.0,0.5337374119923306
dreaming,73,5.0,6.0,8.0,0.5337374119923306
terrified,73,7.0,7.0,9.0,0.5337374119923306
suns,73,3.0,4.0,4.0,0.5337374119923306
‘let,73,4.0,0.0,4.0,0.5337374119923306
pants,73,4.0,5.0,5.0,0.5337374119923306
images,73,4.0,6.0,6.0,0.5337374119923306
robe,73,4.0,3.0,4.0,0.5337374119923306
wheat,73,5.0,3.0,5.0,0.5337374119923306
lance,73,4.0,4.0,5.0,0.5337374119923306
squares,73,5.0,6.0,7.0,0.5337374119923306
overcome,73,7.0,6.0,8.0,0.5337374119923306
aa,73,2.0,0.0,2.0,0.5337374119923306
blessing,73,5.0,6.0,8.0,0.5337374119923306
regions,73,6.0,6.0,7.0,0.5337374119923306
surroundings,73,8.0,8.0,12.0,0.5337374119923306
mane,73,4.0,3.0,4.0,0.5337374119923306
tune,73,4.0,3.0,4.0,0.5337374119923306
buds,73,3.0,4.0,4.0,0.5337374119923306
velociraptor,73,12.0,11.0,12.0,0.5337374119923306
potter,73,6.0,4.0,6.0,0.5337374119923306
wilt,73,4.0,4.0,4.0,0.5337374119923306
chasing,73,5.0,5.0,7.0,0.5337374119923306
lauren,73,6.0,5.0,6.0,0.5337374119923306
squeezed,73,6.0,6.0,8.0,0.5337374119923306
bored,73,4.0,4.0,5.0,0.5337374119923306
remaining,73,6.0,7.0,9.0,0.5337374119923306
mates,73,4.0,4.0,5.0,0.5337374119923306
skill,73,5.0,4.0,5.0,0.5337374119923306
pony,73,4.0,4.0,4.0,0.5337374119923306
adding,73,2.0,4.0,6.0,0.5337374119923306
‘why,73,4.0,0.0,4.0,0.5337374119923306
swimmers,73,7.0,6.0,8.0,0.5337374119923306
absolutely,73,7.0,9.0,10.0,0.5337374119923306
pockets,73,6.0,6.0,7.0,0.5337374119923306
stir,73,4.0,3.0,4.0,0.5337374119923306
collapsed,73,7.0,7.0,9.0,0.5337374119923306
wo,73,2.0,2.0,2.0,0.5337374119923306
faced,73,4.0,4.0,5.0,0.5337374119923306
kettle,73,5.0,5.0,6.0,0.5337374119923306
litter,73,6.0,4.0,6.0,0.5337374119923306
difficulty,73,10.0,9.0,10.0,0.5337374119923306
fantastic,73,7.0,9.0,9.0,0.5337374119923306
spoon,73,5.0,4.0,5.0,0.5337374119923306
magnetic,73,6.0,8.0,8.0,0.5337374119923306
naughty,72,7.0,4.0,7.0,0.5502890262150993
warming,72,4.0,6.0,7.0,0.5502890262150993
sale,72,4.0,3.0,4.0,0.5502890262150993
wept,72,4.0,4.0,4.0,0.5502890262150993
carr,72,4.0,3.0,4.0,0.5502890262150993
violent,72,7.0,7.0,7.0,0.5502890262150993
kotick,72,6.0,0.0,6.0,0.5502890262150993
flame,72,5.0,4.0,5.0,0.5502890262150993
leads,72,4.0,4.0,5.0,0.5502890262150993
unicorns,72,7.0,0.0,8.0,0.5502890262150993
villeins,72,7.0,0.0,8.0,0.5502890262150993
laying,72,3.0,4.0,6.0,0.5502890262150993
tyrannosaurus,72,12.0,11.0,13.0,0.5502890262150993
stumbled,72,6.0,8.0,8.0,0.5502890262150993
well’,72,5.0,0.0,5.0,0.5502890262150993
cousins,72,6.0,6.0,7.0,0.5502890262150993
recognize,72,6.0,8.0,9.0,0.5502890262150993
inspired,72,6.0,7.0,8.0,0.5502890262150993
candles,72,5.0,7.0,7.0,0.5502890262150993
freezing,72,5.0,6.0,8.0,0.5502890262150993
uranus,72,5.0,7.0,6.0,0.5502890262150993
resting,72,4.0,6.0,7.0,0.5502890262150993
tapped,72,3.0,4.0,6.0,0.5502890262150993
altogether,72,8.0,8.0,10.0,0.5502890262150993
tangled,72,5.0,7.0,7.0,0.5502890262150993
wires,72,4.0,4.0,5.0,0.5502890262150993
victory,72,7.0,6.0,7.0,0.5502890262150993
‘ay,72,3.0,0.0,3.0,0.5502890262150993
airport,72,7.0,6.0,7.0,0.5502890262150993
content,72,7.0,7.0,7.0,0.5502890262150993
happier,72,7.0,5.0,7.0,0.5502890262150993
factory,72,7.0,6.0,7.0,0.5502890262150993
peekaboo,72,8.0,0.0,8.0,0.5502890262150993
bubble,72,5.0,5.0,6.0,0.5502890262150993
rains,72,4.0,4.0,5.0,0.5502890262150993
bother,71,6.0,4.0,6.0,0.5667310673021694
hugo,71,4.0,5.0,4.0,0.5667310673021694
chemical,71,6.0,7.0,8.0,0.5667310673021694
allows,71,5.0,4.0,6.0,0.5667310673021694
university,71,7.0,10.0,10.0,0.5667310673021694
cuapter,71,7.0,0.0,7.0,0.5667310673021694
revealed,71,6.0,6.0,8.0,0.5667310673021694
secrets,71,6.0,7.0,7.0,0.5667310673021694
velvet,71,6.0,6.0,6.0,0.5667310673021694
groom,71,5.0,4.0,5.0,0.5667310673021694
tour,71,4.0,3.0,4.0,0.5667310673021694
frost,71,5.0,5.0,5.0,0.5667310673021694
haste,71,4.0,4.0,5.0,0.5667310673021694
weapon,71,6.0,5.0,6.0,0.5667310673021694
asian,71,5.0,4.0,5.0,0.5667310673021694
columbus,71,7.0,8.0,8.0,0.5667310673021694
contained,71,7.0,7.0,9.0,0.5667310673021694
eagle,71,4.0,4.0,5.0,0.5667310673021694
americas,71,7.0,8.0,8.0,0.5667310673021694
aircraft,71,8.0,7.0,8.0,0.5667310673021694
wealth,71,6.0,4.0,6.0,0.5667310673021694
150,71,3.0,0.0,3.0,0.5667310673021694
worms,71,4.0,4.0,5.0,0.5667310673021694
exhausted,71,7.0,8.0,9.0,0.5667310673021694
expedition,71,7.0,10.0,10.0,0.5667310673021694
hong,71,4.0,3.0,4.0,0.5667310673021694
visits,71,5.0,6.0,6.0,0.5667310673021694
all’,71,4.0,0.0,4.0,0.5667310673021694
papers,71,5.0,5.0,6.0,0.5667310673021694
insisted,71,6.0,8.0,8.0,0.5667310673021694
bolt,71,4.0,4.0,4.0,0.5667310673021694
shalt,71,5.0,4.0,5.0,0.5667310673021694
heroes,71,4.0,5.0,6.0,0.5667310673021694
pardon,71,6.0,6.0,6.0,0.5667310673021694
politely,71,5.0,7.0,8.0,0.5667310673021694
teachers,71,7.0,5.0,8.0,0.5667310673021694
trembled,71,6.0,8.0,8.0,0.5667310673021694
licked,71,4.0,4.0,6.0,0.5667310673021694
july,71,4.0,4.0,4.0,0.5667310673021694
corridor,71,8.0,6.0,8.0,0.5667310673021694
hop,71,3.0,3.0,3.0,0.5667310673021694
civil,71,5.0,5.0,5.0,0.5667310673021694
burrow,71,6.0,3.0,6.0,0.5667310673021694
phil,71,4.0,3.0,4.0,0.5667310673021694
fortunately,70,6.0,10.0,11.0,0.5830285093132461
leo,70,3.0,3.0,3.0,0.5830285093132461
zealand,70,7.0,6.0,7.0,0.5830285093132461
postreading,70,8.0,0.0,11.0,0.5830285093132461
grownup,70,7.0,6.0,7.0,0.5830285093132461
dragging,70,4.0,6.0,8.0,0.5830285093132461
pushes,70,4.0,5.0,6.0,0.5830285093132461
manor,70,5.0,4.0,5.0,0.5830285093132461
carries,70,5.0,5.0,7.0,0.5830285093132461
flour,70,5.0,4.0,5.0,0.5830285093132461
invisible,70,5.0,9.0,9.0,0.5830285093132461
pal,70,3.0,3.0,3.0,0.5830285093132461
dread,70,5.0,4.0,5.0,0.5830285093132461
desdemona,70,9.0,0.0,9.0,0.5830285093132461
performed,70,7.0,7.0,9.0,0.5830285093132461
afterward,70,9.0,7.0,9.0,0.5830285093132461
tape,70,4.0,3.0,4.0,0.5830285093132461
¥,70,1.0,0.0,1.0,0.5830285093132461
electrical,70,6.0,10.0,10.0,0.5830285093132461
extinction,70,7.0,10.0,10.0,0.5830285093132461
benjamin,70,8.0,8.0,8.0,0.5830285093132461
kay,70,3.0,2.0,3.0,0.5830285093132461
floated,70,5.0,6.0,7.0,0.5830285093132461
weeds,70,4.0,4.0,5.0,0.5830285093132461
counter,70,7.0,5.0,7.0,0.5830285093132461
contest,70,7.0,7.0,7.0,0.5830285093132461
official,70,6.0,6.0,8.0,0.5830285093132461
jurassic,70,6.0,7.0,8.0,0.5830285093132461
sack,70,4.0,3.0,4.0,0.5830285093132461
permission,70,7.0,7.0,10.0,0.5830285093132461
faithful,70,5.0,6.0,8.0,0.5830285093132461
meals,70,4.0,4.0,5.0,0.5830285093132461
rum,70,3.0,3.0,3.0,0.5830285093132461
trousers,70,7.0,6.0,8.0,0.5830285093132461
tables,70,4.0,6.0,6.0,0.5830285093132461
watson,70,6.0,6.0,6.0,0.5830285093132461
mere,70,4.0,3.0,4.0,0.5830285093132461
teaching,70,5.0,5.0,8.0,0.5830285093132461
podna,70,5.0,0.0,5.0,0.5830285093132461
emerald,70,7.0,6.0,7.0,0.5830285093132461
meantime,70,7.0,6.0,8.0,0.5830285093132461
spit,70,4.0,4.0,4.0,0.5830285093132461
fluency,70,7.0,7.0,7.0,0.5830285093132461
hyenas,70,5.0,6.0,6.0,0.5830285093132461
hurricane,70,8.0,6.0,9.0,0.5830285093132461
saturday,70,8.0,6.0,8.0,0.5830285093132461
kicking,70,4.0,5.0,7.0,0.5830285093132461
president,70,6.0,9.0,9.0,0.5830285093132461
reptile,70,6.0,6.0,7.0,0.5830285093132461
‘all,70,4.0,0.0,4.0,0.5830285093132461
fluttered,70,7.0,6.0,9.0,0.5830285093132461
pools,70,4.0,4.0,5.0,0.5830285093132461
tim,70,3.0,3.0,3.0,0.5830285093132461
grumbled,70,6.0,8.0,8.0,0.5830285093132461
monday,69,6.0,5.0,6.0,0.5991475748699391
depths,69,5.0,5.0,6.0,0.5991475748699391
sample,69,5.0,6.0,6.0,0.5991475748699391
increased,69,7.0,7.0,9.0,0.5991475748699391
lee,69,3.0,2.0,3.0,0.5991475748699391
lighter,69,7.0,4.0,7.0,0.5991475748699391
derek,69,5.0,5.0,5.0,0.5991475748699391
den,69,3.0,3.0,3.0,0.5991475748699391
toe,69,3.0,2.0,3.0,0.5991475748699391
engineer,69,5.0,7.0,8.0,0.5991475748699391
fright,69,6.0,4.0,6.0,0.5991475748699391
patience,69,7.0,6.0,8.0,0.5991475748699391
click,69,5.0,4.0,5.0,0.5991475748699391
squirrels,69,8.0,7.0,9.0,0.5991475748699391
alphabet,69,8.0,7.0,8.0,0.5991475748699391
baseball,69,7.0,6.0,8.0,0.5991475748699391
raining,69,4.0,5.0,7.0,0.5991475748699391
understanding,69,10.0,11.0,13.0,0.5991475748699391
merchant,69,8.0,6.0,8.0,0.5991475748699391
cautiously,69,8.0,7.0,10.0,0.5991475748699391
blown,69,5.0,4.0,5.0,0.5991475748699391
nn,69,2.0,0.0,2.0,0.5991475748699391
structures,69,8.0,8.0,10.0,0.5991475748699391
thumb,69,5.0,3.0,5.0,0.5991475748699391
moss,69,4.0,3.0,4.0,0.5991475748699391
traveled,69,6.0,7.0,8.0,0.5991475748699391
delay,69,5.0,4.0,5.0,0.5991475748699391
wonderland,69,10.0,9.0,10.0,0.5991475748699391
coloured,69,6.0,5.0,8.0,0.5991475748699391
efforts,69,6.0,5.0,7.0,0.5991475748699391
swift,69,5.0,5.0,5.0,0.5991475748699391
woof,69,4.0,3.0,4.0,0.5991475748699391
copy,69,4.0,4.0,4.0,0.5991475748699391
positive,69,5.0,7.0,8.0,0.5991475748699391
wider,69,5.0,4.0,5.0,0.5991475748699391
snarled,69,5.0,7.0,7.0,0.5991475748699391
tank,69,4.0,4.0,4.0,0.5991475748699391
stroked,69,6.0,6.0,7.0,0.5991475748699391
em,69,2.0,2.0,2.0,0.5991475748699391
‘well,69,5.0,0.0,5.0,0.5991475748699391
damsel,69,6.0,6.0,6.0,0.5991475748699391
wanting,69,4.0,6.0,7.0,0.5991475748699391
ly,69,2.0,2.0,2.0,0.5991475748699391
cost,69,4.0,4.0,4.0,0.5991475748699391
thieves,69,5.0,4.0,7.0,0.5991475748699391
shouldnt,69,8.0,0.0,8.0,0.5991475748699391
thumbling,69,6.0,0.0,9.0,0.5991475748699391
rescued,69,5.0,7.0,7.0,0.5991475748699391
poked,69,4.0,4.0,5.0,0.5991475748699391
nap,68,3.0,3.0,3.0,0.6150560038679362
ralph,68,5.0,4.0,5.0,0.6150560038679362
beloved,68,5.0,6.0,7.0,0.6150560038679362
lowered,68,5.0,4.0,7.0,0.6150560038679362
blade,68,5.0,4.0,5.0,0.6150560038679362
cooked,68,4.0,4.0,6.0,0.6150560038679362
striped,68,6.0,6.0,7.0,0.6150560038679362
pipes,68,4.0,4.0,5.0,0.6150560038679362
bells,68,4.0,4.0,5.0,0.6150560038679362
scratch,68,7.0,5.0,7.0,0.6150560038679362
footsteps,68,8.0,8.0,9.0,0.6150560038679362
cliff,68,5.0,4.0,5.0,0.6150560038679362
chimney,68,7.0,5.0,7.0,0.6150560038679362
barked,68,4.0,5.0,6.0,0.6150560038679362
travelling,68,6.0,8.0,10.0,0.6150560038679362
engineers,68,5.0,8.0,9.0,0.6150560038679362
ship’s,68,5.0,0.0,6.0,0.6150560038679362
——,68,2.0,0.0,2.0,0.6150560038679362
bacteria,68,8.0,8.0,8.0,0.6150560038679362
jo,68,2.0,2.0,2.0,0.6150560038679362
grinning,68,4.0,6.0,8.0,0.6150560038679362
necks,68,4.0,4.0,5.0,0.6150560038679362
bottles,68,5.0,6.0,7.0,0.6150560038679362
scratched,68,7.0,6.0,9.0,0.6150560038679362
footprint,68,9.0,8.0,9.0,0.6150560038679362
canal,68,5.0,5.0,5.0,0.6150560038679362
daylight,68,8.0,5.0,8.0,0.6150560038679362
nasa,68,4.0,4.0,4.0,0.6150560038679362
ropes,68,4.0,4.0,5.0,0.6150560038679362
prints,68,5.0,6.0,6.0,0.6150560038679362
charming,68,5.0,6.0,8.0,0.6150560038679362
glade,68,5.0,4.0,5.0,0.6150560038679362
kong,68,4.0,3.0,4.0,0.6150560038679362
touching,68,5.0,5.0,8.0,0.6150560038679362
rounded,68,5.0,6.0,7.0,0.6150560038679362
eh,67,2.0,1.0,2.0,0.630723295247276
is’,67,3.0,0.0,3.0,0.630723295247276
advantage,67,8.0,8.0,9.0,0.630723295247276
komodo,67,6.0,6.0,6.0,0.630723295247276
ashamed,67,5.0,5.0,7.0,0.630723295247276
gram,67,4.0,4.0,4.0,0.630723295247276
horizon,67,7.0,6.0,7.0,0.630723295247276
fashion,67,7.0,5.0,7.0,0.630723295247276
ticket,67,6.0,5.0,6.0,0.630723295247276
couch,67,5.0,3.0,5.0,0.630723295247276
flapping,67,4.0,6.0,8.0,0.630723295247276
plus,67,3.0,4.0,4.0,0.630723295247276
knight’s,67,7.0,0.0,8.0,0.630723295247276
skies,67,3.0,4.0,5.0,0.630723295247276
inventions,67,6.0,9.0,10.0,0.630723295247276
axe,67,3.0,3.0,3.0,0.630723295247276
scratching,67,7.0,7.0,10.0,0.630723295247276
traveling,67,6.0,8.0,9.0,0.630723295247276
flock,67,5.0,4.0,5.0,0.630723295247276
containing,67,7.0,8.0,10.0,0.630723295247276
replaced,67,6.0,7.0,8.0,0.630723295247276
disturbed,67,7.0,7.0,9.0,0.630723295247276
whistling,67,6.0,6.0,9.0,0.630723295247276
this’,67,5.0,0.0,5.0,0.630723295247276
required,67,6.0,7.0,8.0,0.630723295247276
reuben,67,6.0,5.0,6.0,0.630723295247276
rarely,67,4.0,5.0,6.0,0.630723295247276
attend,67,6.0,5.0,6.0,0.630723295247276
remembering,67,6.0,9.0,11.0,0.630723295247276
astonished,67,8.0,8.0,10.0,0.630723295247276
snatched,67,6.0,5.0,8.0,0.630723295247276
hemisphere,67,9.0,8.0,10.0,0.630723295247276
smee,67,4.0,3.0,4.0,0.630723295247276
greeks,67,5.0,5.0,6.0,0.630723295247276
fastened,67,6.0,6.0,8.0,0.630723295247276
spray,67,5.0,4.0,5.0,0.630723295247276
lookingglass,67,12.0,0.0,12.0,0.630723295247276
june,67,4.0,3.0,4.0,0.630723295247276
smashed,67,5.0,5.0,7.0,0.630723295247276
artist,67,6.0,6.0,6.0,0.630723295247276
racing,67,4.0,5.0,6.0,0.630723295247276
cooler,67,6.0,4.0,6.0,0.630723295247276
solitary,67,8.0,8.0,8.0,0.630723295247276
desperate,67,6.0,7.0,9.0,0.630723295247276
boar,67,4.0,3.0,4.0,0.630723295247276
clumsy,67,6.0,6.0,6.0,0.630723295247276
learnt,67,6.0,4.0,6.0,0.630723295247276
scotland,67,8.0,8.0,8.0,0.630723295247276
pups,67,3.0,4.0,4.0,0.630723295247276
os,67,2.0,2.0,2.0,0.630723295247276
other’s,67,6.0,0.0,7.0,0.630723295247276
buffalo,66,7.0,6.0,7.0,0.6461209183176272
thoroughly,66,10.0,5.0,10.0,0.6461209183176272
forgive,66,6.0,5.0,7.0,0.6461209183176272
crafty,66,6.0,6.0,6.0,0.6461209183176272
edison,66,6.0,6.0,6.0,0.6461209183176272
drinks,66,5.0,6.0,6.0,0.6461209183176272
tornado,66,7.0,7.0,7.0,0.6461209183176272
experienced,66,9.0,11.0,11.0,0.6461209183176272
dormouse,66,7.0,6.0,8.0,0.6461209183176272
separated,66,5.0,8.0,9.0,0.6461209183176272
copper,66,6.0,4.0,6.0,0.6461209183176272
albatross,66,9.0,8.0,9.0,0.6461209183176272
studies,66,5.0,6.0,7.0,0.6461209183176272
rider,66,5.0,4.0,5.0,0.6461209183176272
approach,66,8.0,5.0,8.0,0.6461209183176272
deliver,66,5.0,6.0,7.0,0.6461209183176272
ripped,66,3.0,4.0,6.0,0.6461209183176272
unto,66,4.0,4.0,4.0,0.6461209183176272
sensitive,66,6.0,8.0,9.0,0.6461209183176272
satisfied,66,7.0,8.0,9.0,0.6461209183176272
maries,66,4.0,0.0,6.0,0.6461209183176272
belame,66,5.0,0.0,6.0,0.6461209183176272
pure,66,4.0,4.0,4.0,0.6461209183176272
cracked,66,5.0,5.0,7.0,0.6461209183176272
envelope,66,7.0,7.0,8.0,0.6461209183176272
tam,66,3.0,3.0,3.0,0.6461209183176272
whoever,66,7.0,5.0,7.0,0.6461209183176272
tentacles,66,7.0,9.0,9.0,0.6461209183176272
attract,66,7.0,6.0,7.0,0.6461209183176272
shine,66,5.0,3.0,5.0,0.6461209183176272
hatter,66,6.0,4.0,6.0,0.6461209183176272
bean,66,4.0,3.0,4.0,0.6461209183176272
paleontologists,66,14.0,15.0,15.0,0.6461209183176272
behaviour,66,9.0,0.0,9.0,0.6461209183176272
depending,66,6.0,8.0,9.0,0.6461209183176272
mother’,66,7.0,0.0,7.0,0.6461209183176272
strangers,66,8.0,8.0,9.0,0.6461209183176272
shrieked,66,6.0,5.0,8.0,0.6461209183176272
camping,66,4.0,6.0,7.0,0.6461209183176272
christopher,66,9.0,8.0,11.0,0.6461209183176272
handkerchief,66,12.0,8.0,12.0,0.6461209183176272
itll,66,4.0,0.0,4.0,0.6461209183176272
hesitated,66,5.0,9.0,9.0,0.6461209183176272
nd,66,2.0,0.0,2.0,0.6461209183176272
gum,66,3.0,3.0,3.0,0.6461209183176272
express,66,7.0,7.0,7.0,0.6461209183176272
prime,66,5.0,4.0,5.0,0.6461209183176272
vehicle,66,6.0,7.0,7.0,0.6461209183176272
drums,66,4.0,5.0,5.0,0.6461209183176272
beautifully,66,6.0,8.0,11.0,0.6461209183176272
travis,65,5.0,6.0,6.0,0.6612224910149187
ruin,65,4.0,4.0,4.0,0.6612224910149187
visitor,65,7.0,6.0,7.0,0.6612224910149187
cluck,65,5.0,4.0,5.0,0.6612224910149187
gathering,65,6.0,6.0,9.0,0.6612224910149187
clung,65,5.0,4.0,5.0,0.6612224910149187
section,65,7.0,6.0,7.0,0.6612224910149187
nonsense,65,7.0,7.0,8.0,0.6612224910149187
og,65,2.0,2.0,2.0,0.6612224910149187
choice,65,5.0,3.0,6.0,0.6612224910149187
damaged,65,5.0,6.0,7.0,0.6612224910149187
barge,65,4.0,4.0,5.0,0.6612224910149187
gear,65,4.0,3.0,4.0,0.6612224910149187
orangutans,65,9.0,9.0,10.0,0.6612224910149187
villages,65,6.0,7.0,8.0,0.6612224910149187
panic,65,5.0,5.0,5.0,0.6612224910149187
cargo,65,5.0,5.0,5.0,0.6612224910149187
fathers,65,6.0,5.0,7.0,0.6612224910149187
farming,65,4.0,6.0,7.0,0.6612224910149187
dim,65,3.0,3.0,3.0,0.6612224910149187
harvest,65,7.0,7.0,7.0,0.6612224910149187
severe,65,5.0,5.0,6.0,0.6612224910149187
sneak,65,5.0,4.0,5.0,0.6612224910149187
fork,65,4.0,4.0,4.0,0.6612224910149187
weary,65,5.0,4.0,5.0,0.6612224910149187
tuck,65,4.0,3.0,4.0,0.6612224910149187
controller,65,7.0,8.0,10.0,0.6612224910149187
youth,65,5.0,3.0,5.0,0.6612224910149187
majesty,65,7.0,7.0,7.0,0.6612224910149187
colonies,65,6.0,7.0,8.0,0.6612224910149187
print,65,5.0,5.0,5.0,0.6612224910149187
ribburta,65,8.0,0.0,8.0,0.6612224910149187
fossilized,65,6.0,8.0,10.0,0.6612224910149187
we’d,65,4.0,0.0,4.0,0.6612224910149187
battery,65,7.0,5.0,7.0,0.6612224910149187
treasures,65,7.0,6.0,9.0,0.6612224910149187
streams,65,6.0,6.0,7.0,0.6612224910149187
differences,65,6.0,9.0,11.0,0.6612224910149187
deepest,65,7.0,6.0,7.0,0.6612224910149187
scissors,65,7.0,5.0,8.0,0.6612224910149187
battles,65,5.0,6.0,7.0,0.6612224910149187
legends,65,6.0,7.0,7.0,0.6612224910149187
boring,65,4.0,5.0,6.0,0.6612224910149187
sahib,65,5.0,0.0,5.0,0.6612224910149187
loving,64,4.0,5.0,6.0,0.6760039233817924
zip,64,3.0,3.0,3.0,0.6760039233817924
pollution,64,6.0,7.0,9.0,0.6760039233817924
mischief,64,8.0,6.0,8.0,0.6760039233817924
upward,64,6.0,5.0,6.0,0.6760039233817924
twilight,64,8.0,6.0,8.0,0.6760039233817924
oven,64,4.0,4.0,4.0,0.6760039233817924
reasons,64,6.0,6.0,7.0,0.6760039233817924
pretending,64,7.0,9.0,10.0,0.6760039233817924
spectacular,64,11.0,11.0,11.0,0.6760039233817924
theyve,64,5.0,0.0,6.0,0.6760039233817924
worthy,64,6.0,4.0,6.0,0.6760039233817924
blend,64,5.0,5.0,5.0,0.6760039233817924
leaders,64,6.0,5.0,7.0,0.6760039233817924
tender,64,6.0,5.0,6.0,0.6760039233817924
growth,64,6.0,4.0,6.0,0.6760039233817924
tongues,64,5.0,4.0,7.0,0.6760039233817924
right’,64,6.0,0.0,6.0,0.6760039233817924
preparing,64,6.0,8.0,9.0,0.6760039233817924
proceeded,64,7.0,8.0,9.0,0.6760039233817924
mention,64,7.0,6.0,7.0,0.6760039233817924
gryphon,64,7.0,0.0,7.0,0.6760039233817924
